6135
1038485	1038698	2	30	38
1040716	1040828	1	31	39
1041006	1041057	1	31	39
1041873	1042033	1	31	39
1042651	1042744	1	31	39
1043312	1043896	1	31	39
1045041	1045336	2	32	40
1045930	1046105	2	32	40
1046191	1046305	2	32	40
1046380	1046420	2	32	40
1056137	1056570	2	33	41
1056139	1056569	2	33	42
1057199	1057323	2	33	41
1057199	1057323	2	33	42
1057557	1057722	2	33	42
1057557	1057744	2	33	41
1057781	1058007	2	34	43
1058486	1059268	2	34	45
1058486	1059369	2	34	46
1058486	1059512	2	34	44
1058959	1059400	2	34	43
1059356	1059442	2	34	45
1059453	1059484	2	34	46
1059473	1060222	2	34	45
1059588	1060840	2	34	44
1059732	1060222	2	34	46
1061006	1061472	2	34	44
1061533	1061743	2	34	44
1071810	1072013	2	35	47
1072633	1072682	2	35	47
1074466	1074637	2	35	47
1076398	1076740	2	35	47
1077451	1077669	2	35	47
1082608	1082770	2	35	47
1084931	1085289	2	35	47
1095325	1095428	2	35	47
1100010	1100115	2	35	47
1101239	1101379	2	35	47
1102250	1102341	2	35	47
1103932	1103984	2	35	47
1112514	1112561	2	35	47
1117989	1118123	2	35	47
1124101	1124230	2	35	47
1125508	1125634	2	36	48
1126520	1126696	2	36	48
1126829	1126996	2	36	48
1127077	1127155	2	36	48
1127822	1127859	2	36	48
1128459	1128560	2	36	48
1128821	1128934	2	36	48
1129480	1129556	2	36	48
1129696	1129838	2	36	48
1130615	1130777	2	36	48
1143211	1143555	2	37	49
1290419	1290539	1	38	50
1291002	1291107	1	38	50
1291384	1291652	1	38	50
1295296	1295941	2	39	51
1296735	1296873	2	39	51
1297359	1297412	2	39	51
1306685	1306852	2	39	51
1308125	1308292	2	39	51
1312406	1312481	2	39	51
1392827	1393000	1	40	52
1394246	1394328	1	40	52
1395686	1395794	1	40	52
1397844	1397978	1	40	52
1399031	1399138	1	40	52
1399844	1399903	1	40	52
1400480	1400517	1	40	52
1401036	1401177	1	40	52
1402477	1402530	1	40	52
1403391	1403463	1	40	52
1403650	1403708	1	40	52
1404648	1404817	1	40	52
1405430	1405535	1	40	52
1405628	1405751	1	40	52
1405968	1406062	1	40	52
1407212	1407666	2	41	53
1408278	1408412	2	41	53
1408554	1408664	2	41	53
1409170	1409433	2	41	53
1410457	1410687	2	41	53
1411207	1411366	2	41	53
1412107	1412257	2	41	53
1413053	1413170	2	41	53
1413598	1413729	2	41	53
1416093	1416409	2	41	53
1417240	1417356	1	42	54
1417540	1417657	1	42	54
1418277	1418427	1	42	54
1418692	1418851	1	42	54
1419151	1419384	1	42	54
1420350	1420613	1	42	54
1420971	1421081	1	42	54
1421368	1421505	1	42	54
1421675	1421884	1	42	54
1423994	1424176	2	43	55
1424251	1424388	2	43	55
1425178	1425288	2	43	55
1425477	1425749	2	43	55
1426727	1426960	2	43	55
1427481	1427640	2	43	55
1428469	1428619	2	43	55
1429358	1429475	2	43	55
1430309	1430434	2	43	55
1439621	1440277	2	44	56
1440393	1440410	1	45	57
1441295	1441429	1	45	57
1441889	1441966	1	45	57
1442460	1442557	1	45	57
1443249	1443347	1	45	57
1443781	1443882	1	45	57
1444262	1444468	1	45	57
1446826	1446947	1	45	57
1448725	1448945	1	45	57
1449323	1449430	1	45	57
1450029	1450143	1	45	57
1450782	1450928	1	45	57
1451495	1451613	1	45	57
1454160	1454254	1	45	57
1457367	1457559	1	45	57
1464875	1465672	2	46	58
1474149	1475353	2	47	59
1476449	1476564	1	48	60
1476978	1477082	2	47	59
1478961	1480216	1	48	60
1488962	1489505	1	49	61
1490238	1490497	1	49	61
1495116	1496227	2	50	62
1498731	1498841	2	50	62
1501441	1501586	2	50	62
1502322	1502431	2	50	62
1503329	1503490	2	50	62
1503651	1503808	2	50	62
1504566	1504714	2	50	62
1505208	1505320	2	50	62
1505632	1505750	2	50	62
1505842	1506006	2	50	62
1506143	1506270	2	50	62
1506563	1506698	2	50	62
1507756	1507839	2	50	62
1507935	1508079	2	50	62
1509433	1509607	2	50	62
1510061	1510182	2	50	62
1510657	1510757	2	50	62
1515601	1515777	2	50	62
1520741	1520875	2	50	62
1523295	1523558	2	50	62
1531396	1531690	1	51	63
1534629	1534817	1	51	63
1536630	1536808	1	51	63
1537592	1537717	1	51	63
1537926	1538045	1	51	63
1538250	1538426	1	51	63
1539691	1539852	1	51	63
1550304	1551817	2	52	64
1550304	1551817	2	52	65
1550304	1551817	2	52	66
1552870	1552971	2	52	64
1552870	1552971	2	52	65
1552870	1552971	2	52	66
1557761	1557838	2	52	64
1557761	1557838	2	52	66
1565149	1565205	2	52	64
1565149	1565205	2	52	65
1565149	1565205	2	52	66
1566278	1566358	2	52	64
1566278	1566358	2	52	65
1566278	1566358	2	52	66
1569677	1569865	2	52	64
1569677	1569865	2	52	65
1569677	1569865	2	52	66
1577442	1577531	2	52	64
1577442	1577531	2	52	65
1577442	1577531	2	52	66
1578512	1578589	2	52	64
1578512	1578589	2	52	65
1578512	1578589	2	52	66
1579346	1579381	2	52	64
1579346	1579381	2	52	65
1579346	1579381	2	52	66
1580742	1580831	2	52	64
1580742	1580831	2	52	65
1580742	1580831	2	52	66
1596377	1596415	2	52	64
1596377	1596415	2	52	65
1596377	1596415	2	52	66
1604174	1604251	2	52	64
1604174	1604251	2	52	65
1604174	1604251	2	52	66
1606826	1606921	2	52	66
1610420	1610676	2	52	64
1610420	1610676	2	52	65
1610420	1610676	2	52	66
1624471	1624514	2	52	64
1624471	1624514	2	52	65
1624471	1624532	2	52	66
1663699	1664025	1	53	67
1664673	1664753	1	53	67
1664868	1665237	1	53	67
1694823	1694876	2	52	64
1694823	1694876	2	52	65
1702431	1702587	2	54	68
1702761	1702906	2	54	68
1761882	1762183	2	55	69
1762316	1762352	2	55	69
1861275	1862367	2	56	70
1861275	1862367	2	56	71
1861275	1862367	2	56	72
1861277	1862367	2	56	73
1862445	1862611	2	56	70
1862445	1862611	2	56	71
1862445	1862611	2	56	72
1862445	1862611	2	56	73
1863318	1863379	2	56	70
1863318	1863379	2	56	71
1863318	1863379	2	56	72
1863318	1863379	2	56	73
1864035	1864136	2	56	70
1864035	1864136	2	56	71
1864035	1864136	2	56	72
1864035	1864136	2	56	73
1864241	1864537	2	56	73
1866740	1866813	2	56	70
1866740	1866813	2	56	71
1866740	1866813	2	56	72
1869516	1870151	2	56	70
1869516	1870151	2	56	71
1869516	1870151	2	56	72
1870501	1870580	2	56	72
1874474	1874573	2	56	71
1878216	1878599	2	56	74
1878218	1878599	2	56	75
1878218	1878599	2	56	76
1878306	1878600	2	56	77
1881927	1882049	2	56	70
1881927	1882049	2	56	75
1881927	1882049	2	56	76
1881927	1882052	2	56	74
1881928	1882058	2	56	77
1891465	1891505	2	56	70
1891465	1891505	2	56	75
1891468	1891505	2	56	74
1891479	1891505	2	56	77
1896181	1896291	2	56	77
1896181	1896292	2	56	70
1896181	1896292	2	56	74
1896181	1896292	2	56	75
1896181	1896292	2	56	76
1903530	1903612	2	56	77
1903530	1903613	2	56	70
1903530	1903613	2	56	74
1903530	1903613	2	56	75
1903530	1903613	2	56	76
1905070	1905259	2	56	74
1905070	1905260	2	56	70
1905070	1905260	2	56	75
1905070	1905260	2	56	76
1905070	1905260	2	56	77
1908685	1908724	2	56	70
1908685	1908724	2	56	74
1908685	1908724	2	56	75
1908685	1908724	2	56	76
1908685	1908724	2	56	77
1909166	1909505	2	56	70
1909166	1909505	2	56	74
1909166	1909505	2	56	75
1909166	1909505	2	56	76
1909166	1909505	2	56	77
1909757	1909859	2	56	74
1909757	1909862	2	56	70
1909757	1909862	2	56	75
1909757	1909862	2	56	76
1909757	1909862	2	56	77
1910607	1910687	2	56	74
1910609	1910690	2	56	70
1910609	1910690	2	56	75
1910609	1910690	2	56	76
1910609	1910690	2	56	77
1912937	1913048	2	56	70
1912937	1913060	2	56	76
1912937	1913105	2	56	77
1912937	1913127	2	56	75
1934342	1934511	1	57	78
1934715	1934800	1	57	78
1936203	1936321	1	57	78
1936788	1938561	1	57	78
1938857	1938897	1	58	79
1941258	1941392	1	58	79
1941617	1941667	1	58	79
1942814	1942910	1	58	79
1943399	1943534	1	58	79
1943994	1944077	1	58	79
1944335	1944423	1	58	79
1944733	1944788	1	58	79
1945158	1945245	1	58	79
1945582	1945668	1	58	79
1945851	1945980	1	58	79
1946063	1947766	1	58	79
1946263	1947330	1	59	80
1948740	1949266	2	60	81
1951644	1951768	2	60	81
1952644	1952669	2	60	81
1954053	1954283	2	60	81
1957159	1957211	1	61	82
1957165	1957211	1	61	83
1957165	1957211	1	61	84
1957709	1957838	1	61	83
1957709	1957843	1	61	84
1957964	1958099	1	61	82
1958025	1958113	1	61	83
1958855	1959042	1	61	84
1958898	1959042	1	61	82
1958924	1959042	1	61	83
1959121	1959221	1	61	82
1959121	1959221	1	61	83
1959121	1959221	1	61	84
1959609	1959676	1	61	82
1959609	1959676	1	61	83
1959609	1959676	1	61	84
1960059	1960200	1	61	82
1960059	1960200	1	61	83
1960059	1960200	1	61	84
1960654	1960816	1	61	82
1960654	1960816	1	61	83
1960654	1960820	1	61	84
1961510	1961535	1	61	84
1961533	1961687	1	61	82
1961533	1961687	1	61	83
1961563	1961687	1	61	84
1963736	1964018	2	62	85
1963736	1964018	2	62	86
1964197	1964315	2	62	85
1964197	1964315	2	62	86
1964401	1964508	2	62	85
1964401	1964508	2	62	86
1964647	1964769	2	62	85
1964647	1964769	2	62	86
1965652	1965741	2	62	85
1965652	1965741	2	62	86
1966678	1966801	2	62	85
1966678	1966801	2	62	86
1967403	1967461	2	62	85
1967403	1967461	2	62	86
1968064	1968158	2	62	85
1968064	1968158	2	62	86
1969061	1969154	2	62	85
1969061	1969154	2	62	86
1969414	1969493	2	62	85
1969414	1969493	2	62	86
1970003	1970034	2	62	86
1970003	1970090	2	62	85
1970299	1970485	2	62	85
1970690	1970867	2	62	85
1971307	1971394	2	62	85
1971558	1971680	1	63	87
1971763	1972039	1	63	87
1973051	1976461	2	64	88
1973051	1976461	2	64	89
1973051	1976461	2	64	90
1973051	1976461	2	64	91
1973051	1976461	2	64	92
1975942	1976461	2	64	93
1977092	1977260	2	64	88
1977092	1977260	2	64	89
1977092	1977260	2	64	90
1977092	1977260	2	64	91
1977092	1977260	2	64	92
1977092	1977260	2	64	93
1977658	1977730	2	64	88
1977658	1977730	2	64	89
1977658	1977730	2	64	90
1977658	1977730	2	64	91
1977658	1977730	2	64	92
1977658	1977735	2	64	93
1979916	1980068	2	64	88
1979916	1980068	2	64	89
1979916	1980068	2	64	90
1979916	1980068	2	64	91
1979916	1980068	2	64	92
1979916	1980068	2	64	93
1980178	1980224	2	64	92
1984539	1984612	2	64	88
1984539	1984612	2	64	90
1984539	1984612	2	64	91
1984539	1984612	2	64	93
1984834	1985003	2	64	91
1992398	1992453	2	64	93
1992398	1992464	2	64	90
1997089	1997147	2	64	88
1997089	1997147	2	64	89
1997385	1997437	1	65	94
1997385	1997437	1	65	95
1998353	1998462	1	65	94
1998353	1998462	1	65	95
1999187	1999274	1	65	94
1999187	1999274	1	65	95
1999876	1999945	1	65	94
1999876	1999945	1	65	95
2001062	2001136	1	65	94
2001062	2001136	1	65	95
2002216	2002314	1	65	94
2002216	2002314	1	65	95
2002767	2002916	1	65	94
2002767	2002916	1	65	95
2003906	2003974	1	65	94
2003906	2003974	1	65	95
2005241	2005384	1	65	94
2005241	2005384	1	65	95
2005829	2005974	1	65	94
2005829	2005974	1	65	95
2006743	2006791	1	65	94
2006743	2006791	1	65	95
2007500	2007619	1	65	94
2007500	2007619	1	65	95
2007868	2007967	1	65	94
2007868	2007967	1	65	95
2008674	2008777	1	65	94
2008674	2008777	1	65	95
2010197	2010290	1	65	94
2010197	2010290	1	65	95
2011273	2011382	1	65	94
2011273	2011382	1	65	95
2011782	2011892	1	65	94
2011782	2011892	1	65	95
2012578	2012672	1	65	94
2012578	2012672	1	65	95
2013354	2013456	1	65	94
2013354	2013456	1	65	95
2015206	2015238	1	65	94
2016824	2016995	1	65	94
2016824	2016995	1	65	95
2017488	2017624	1	65	94
2017488	2017624	1	65	95
2017951	2018106	1	65	94
2017951	2018106	1	65	95
2018687	2018839	1	65	94
2018687	2018839	1	65	95
2019186	2019278	1	65	94
2019186	2019278	1	65	95
2019569	2019679	1	65	94
2019569	2019679	1	65	95
2020069	2020176	1	65	94
2020069	2020176	1	65	95
2020362	2021128	1	65	94
2020362	2021128	1	65	95
2021605	2021695	1	65	94
2021605	2021695	1	65	95
2022145	2022219	1	65	94
2022145	2022219	1	65	95
2026954	2027173	2	66	96
2026957	2027173	2	66	97
2027048	2027173	2	66	98
2027442	2027590	2	66	96
2027442	2027590	2	66	97
2027442	2027590	2	66	98
2027861	2027942	2	66	96
2027861	2027942	2	66	97
2027861	2027942	2	66	98
2028398	2028529	2	66	96
2028398	2028529	2	66	97
2028398	2028529	2	66	98
2029049	2029147	2	66	97
2029049	2029147	2	66	98
2029669	2029764	2	66	97
2029669	2029764	2	66	98
2031167	2031247	2	66	97
2031167	2031247	2	66	98
2032711	2032785	2	66	96
2032711	2032785	2	66	97
2032711	2032785	2	66	98
2033560	2033647	2	66	96
2033560	2033647	2	66	97
2033560	2033647	2	66	98
2034861	2034960	2	66	97
2034861	2034960	2	66	98
2035719	2035789	2	66	96
2035719	2035789	2	66	97
2035719	2035789	2	66	98
2036754	2036798	2	66	96
2036754	2036798	2	66	97
2036754	2036798	2	66	98
2037582	2037721	2	66	96
2037582	2037721	2	66	97
2037582	2037721	2	66	98
2038214	2038336	2	66	96
2038214	2038336	2	66	97
2038214	2038336	2	66	98
2039238	2039267	2	66	96
2039238	2039267	2	66	97
2039238	2039267	2	66	98
2040004	2040134	2	66	96
2040004	2040134	2	66	97
2040004	2040134	2	66	98
2041180	2041270	2	66	96
2041180	2041270	2	66	97
2041180	2041270	2	66	98
2042632	2042753	2	66	96
2042632	2042753	2	66	97
2042632	2042753	2	66	98
2043921	2044005	2	66	96
2043921	2044005	2	66	97
2043921	2044005	2	66	98
2044811	2044879	2	66	96
2044811	2044879	2	66	98
2044811	2044880	2	66	97
2045409	2045486	2	66	96
2045409	2045486	2	66	97
2045409	2045486	2	66	98
2045928	2045972	2	66	96
2045928	2045972	2	66	97
2045928	2045972	2	66	98
2047598	2047654	2	66	96
2047598	2047654	2	66	97
2047598	2047654	2	66	98
2049374	2049548	2	66	96
2049374	2049548	2	66	97
2049374	2049548	2	66	98
2050856	2050915	2	66	98
2051493	2051533	2	66	97
2051493	2051550	2	66	96
2051690	2051793	1	67	99
2051692	2051793	1	67	100
2051692	2051793	1	67	101
2051695	2051793	1	67	102
2051879	2051952	1	67	100
2051879	2051952	1	67	102
2052080	2052168	1	67	101
2052080	2052178	1	67	99
2052080	2052178	1	67	100
2052462	2052583	1	68	104
2052667	2052748	1	67	99
2052667	2052748	1	67	100
2052667	2052748	1	67	102
2052671	2052748	1	67	101
2052928	2053056	1	69	105
2053205	2053291	1	67	99
2053205	2053291	1	67	100
2053205	2053291	1	67	101
2053205	2053291	1	67	102
2053206	2053291	1	67	103
2053813	2053925	1	67	99
2053813	2053925	1	67	100
2053813	2053925	1	67	101
2053813	2053925	1	67	102
2053813	2053925	1	67	103
2054014	2054099	1	67	99
2054014	2054099	1	67	100
2054014	2054099	1	67	101
2054014	2054099	1	67	102
2054014	2054099	1	67	103
2054777	2054984	2	70	106
2056591	2056696	2	70	106
2057647	2057729	2	70	106
2057836	2057985	2	70	106
2058569	2058681	1	71	107
2058572	2058681	1	71	108
2058836	2058895	1	71	107
2058836	2058895	1	71	108
2059703	2059809	1	71	108
2059703	2059810	1	71	107
2062839	2062979	1	71	108
2062840	2062979	1	71	107
2063690	2063870	1	71	107
2063690	2063870	1	71	108
2064959	2065591	1	71	107
2064959	2065642	1	71	108
2066698	2066928	2	72	109
2067132	2068016	2	72	109
2068138	2068489	2	72	109
2069035	2069043	1	73	110
2069118	2069236	2	72	109
2069350	2069503	1	73	111
2069366	2069503	1	73	112
2069700	2069836	1	73	111
2069700	2069836	1	73	112
2069724	2069836	1	73	110
2070664	2070751	1	73	110
2070664	2070751	1	73	111
2070665	2070751	1	73	113
2071443	2071496	1	73	112
2071501	2071595	1	73	110
2071501	2071595	1	73	111
2071501	2071595	1	73	113
2071509	2071595	1	73	112
2072928	2073094	1	73	110
2072928	2073094	1	73	111
2072928	2073094	1	73	112
2072928	2073094	1	73	113
2073575	2073647	1	73	110
2073575	2073647	1	73	111
2073575	2073647	1	73	112
2073575	2073647	1	73	113
2074389	2074454	1	73	110
2074389	2074454	1	73	111
2074389	2074454	1	73	112
2074389	2074454	1	73	113
2074654	2074826	1	73	110
2074654	2074826	1	73	111
2074654	2074826	1	73	112
2074654	2074826	1	73	113
2076390	2076490	1	73	113
2076390	2076538	1	73	112
2076390	2076541	1	73	110
2076390	2077012	1	73	111
2076536	2076755	1	73	113
2076581	2076713	1	73	110
2076581	2076780	1	73	112
2076786	2076827	1	73	113
2076856	2077012	1	73	112
2076864	2077012	1	73	110
2076864	2077012	1	73	113
2078267	2080224	2	74	114
2080862	2080896	1	75	115
2080862	2080896	1	75	116
2082631	2082654	1	75	117
2083635	2083691	1	75	116
2083635	2083691	1	75	117
2083635	2084235	1	75	115
2084148	2084235	1	75	116
2084148	2084235	1	75	117
2085731	2085813	1	75	115
2085731	2085813	1	75	116
2085731	2085813	1	75	117
2087967	2088055	1	75	115
2087967	2088055	1	75	116
2087967	2088055	1	75	117
2088278	2088418	1	75	115
2088278	2088418	1	75	116
2088278	2088418	1	75	117
2090342	2090501	1	75	115
2090342	2090501	1	75	116
2090342	2090501	1	75	117
2091578	2091658	1	75	115
2091578	2091658	1	75	116
2091578	2091658	1	75	117
2096786	2096914	1	75	115
2096786	2096914	1	75	116
2096786	2096914	1	75	117
2098281	2098361	1	75	115
2098281	2098361	1	75	116
2098281	2098361	1	75	117
2099391	2099535	1	75	115
2099391	2099535	1	75	116
2099391	2099535	1	75	117
2100064	2100147	1	75	115
2100064	2100147	1	75	116
2100064	2100147	1	75	117
2104452	2104552	1	75	115
2104452	2104552	1	75	116
2104452	2104552	1	75	117
2105442	2105600	1	75	115
2105442	2105600	1	75	116
2105442	2105600	1	75	117
2109310	2109387	1	75	115
2109310	2109387	1	75	116
2109310	2109387	1	75	117
2110224	2110429	1	75	115
2110224	2110429	1	75	116
2110224	2110429	1	75	117
2115238	2115369	1	75	115
2115238	2115369	1	75	116
2115238	2115369	1	75	117
2116613	2116736	1	75	115
2116613	2116736	1	75	116
2116613	2116736	1	75	117
2128821	2128934	1	75	115
2128821	2128934	1	75	116
2128821	2128934	1	75	117
2140142	2140202	1	75	115
2140142	2140202	1	75	116
2140142	2140202	1	75	117
2142358	2142507	1	75	115
2142358	2142507	1	75	116
2142358	2142507	1	75	117
2150345	2150408	1	75	115
2150345	2150408	1	75	116
2150345	2150408	1	75	117
2151081	2151249	1	75	115
2151081	2151249	1	75	116
2151081	2151249	1	75	117
2152335	2152517	1	75	115
2152335	2152517	1	75	116
2152335	2152517	1	75	117
2152899	2153017	1	75	115
2152899	2153017	1	75	116
2152899	2153017	1	75	117
2165273	2165429	1	75	115
2165273	2165429	1	75	116
2165273	2165429	1	75	117
2172372	2172488	1	75	115
2172372	2172488	1	75	116
2172372	2172488	1	75	117
2176600	2176669	1	75	115
2176600	2176669	1	75	116
2176600	2176669	1	75	117
2178570	2178686	1	75	115
2178570	2178686	1	75	116
2178570	2178686	1	75	117
2181719	2181867	1	75	115
2181719	2181867	1	75	116
2181719	2181867	1	75	117
2183288	2183440	1	75	115
2183288	2183440	1	75	116
2183288	2183440	1	75	117
